0,1,idQ,idA
how can i apply octopus automatic value added service,Apply for Octopus Automatic Add-Value Service,1723,35
I apply for octopus automatic with hsbc,Apply for Octopus Automatic Add-Value Service,1680,35
how to apply aavs,Apply for Octopus Automatic Add-Value Service,196,35
can i apply octopus add-value service online,Apply for Octopus Automatic Add-Value Service,1329,35
just apply auto value add in smart octopus,Apply for Octopus Automatic Add-Value Service,3914,35
how aavs online,Apply for Octopus Automatic Add-Value Service,907,35
where can I apply for octopus aavs,Apply for Octopus Automatic Add-Value Service,1280,35
how can i sign octopus card aavs through my hsbc credit card,Apply for Octopus Automatic Add-Value Service,2087,35
how to apply octopus aavs,Apply for Octopus Automatic Add-Value Service,2972,35
i am trying to add a new octopus card to aavs link to my hsbc card,Apply for Octopus Automatic Add-Value Service,16,35
i have 2 octopus card but i want aavs by one signature card,Apply for Octopus Automatic Add-Value Service,2028,35
apply online for aavs automatic aavs octopus top up but cannot find in site to do,Apply for Octopus Automatic Add-Value Service,4144,35
how do i apply octopus aavs online,Apply for Octopus Automatic Add-Value Service,3436,35
add a new octopus card for automatic value added service of my mastercard but i cannot found any button to do,Apply for Octopus Automatic Add-Value Service,2918,35
i am trying to find where i can register for aavs aavs,Apply for Octopus Automatic Add-Value Service,1392,35
register for octopus auto value supplement service,Apply for Octopus Automatic Add-Value Service,2819,35
apply octopus aavs,Apply for Octopus Automatic Add-Value Service,1435,35
i have register aavs for one octopus card with hsbc. i have another octopus that want to have aavs,Apply for Octopus Automatic Add-Value Service,2432,35
complete application form for octopus automatic aavs,Apply for Octopus Automatic Add-Value Service,2269,35
how to set up octopus card aavs,Apply for Octopus Automatic Add-Value Service,3328,35
can i apply octopus aavs funtion,Apply for Octopus Automatic Add-Value Service,326,35
a form to fill aavs to octopus card,Apply for Octopus Automatic Add-Value Service,1056,35
how to set up octopus aavs via internet banking,Apply for Octopus Automatic Add-Value Service,1099,35
how to set up octopus aavs,Apply for Octopus Automatic Add-Value Service,4095,35
apply octopus aavs service with my visa,Apply for Octopus Automatic Add-Value Service,1259,35
how can i add octopus auto add-value to my signature card,Apply for Octopus Automatic Add-Value Service,2597,35
i can't find shortcut link to octopus aavs,Apply for Octopus Automatic Add-Value Service,1525,35
how to add octopus top up,Apply for Octopus Automatic Add-Value Service,2313,35
how can i apply octopus aavs,Apply for Octopus Automatic Add-Value Service,2299,35
set aavs,Apply for Octopus Automatic Add-Value Service,184,35
how to apply octopus aavs online,Apply for Octopus Automatic Add-Value Service,2184,35
how to apply octopus aavs online for new octopus card,Apply for Octopus Automatic Add-Value Service,899,35
i try to apply aavs to another octopus card,Apply for Octopus Automatic Add-Value Service,1083,35
check how to online apply octopus aavs service,Apply for Octopus Automatic Add-Value Service,2181,35
how do i set up octopus automatic add-value to my credit card,Apply for Octopus Automatic Add-Value Service,2444,35
where can i apply octopus aavs after login to my hsbc account,Apply for Octopus Automatic Add-Value Service,3481,35
how do hsbc add a new octopus to octopus aavs,Apply for Octopus Automatic Add-Value Service,3167,35
can i add one more octopus card to octopus aavs,Apply for Octopus Automatic Add-Value Service,2083,35
i apply octopus add-value service via hsbc app,Apply for Octopus Automatic Add-Value Service,1240,35
i register octopus aavs aavs have my old card but how can i register a new one,Apply for Octopus Automatic Add-Value Service,4161,35
I want apply octopus auto supplement value service,Apply for Octopus Automatic Add-Value Service,1452,35
can i apply Octopus auto value-added services online,Apply for Octopus Automatic Add-Value Service,1279,35
can apply octopus aavs service online?,Apply for Octopus Automatic Add-Value Service,1303,35
i have cancel my octopus auto value adding card funtion today. i want to link another octopus card to credit card,Apply for Octopus Automatic Add-Value Service,1002,35
add another octopus for auto top up service,Apply for Octopus Automatic Add-Value Service,2364,35
is is possible to subscribe aavs online,Apply for Octopus Automatic Add-Value Service,3306,35
can i apply octopus aavs for 2 octopus card,Apply for Octopus Automatic Add-Value Service,3793,35
how to apply octopus aavs to charge to credit card,Apply for Octopus Automatic Add-Value Service,1227,35
replace for aavs for octopus card,Apply for Octopus Automatic Add-Value Service,3520,35
how can i set aavs to octopus card,Apply for Octopus Automatic Add-Value Service,193,35
how do i enable octopus automatic aavs,Apply for Octopus Automatic Add-Value Service,2830,35
how to link octopus aavs for a second octopus card,Apply for Octopus Automatic Add-Value Service,1324,35
how do i set up aavs for octopus,Apply for Octopus Automatic Add-Value Service,3970,35
i like to apply octopus card aavs,Apply for Octopus Automatic Add-Value Service,3656,35
can i apply aavs online,Apply for Octopus Automatic Add-Value Service,3779,35
know whether i can apply octopus auto add-value service under my credit card,Apply for Octopus Automatic Add-Value Service,3762,35
set up octopus card automatic value supplement,Apply for Octopus Automatic Add-Value Service,2927,35
how to apply octopus aavs service from internet banking website,Apply for Octopus Automatic Add-Value Service,2127,35
apply for aavs of octopus to my credit card,Apply for Octopus Automatic Add-Value Service,3969,35
find link in internet banking to apply aavs,Apply for Octopus Automatic Add-Value Service,2579,35
how to apply automatic aavs for octopus card to a hsbc credit card,Apply for Octopus Automatic Add-Value Service,3295,35
apply octopus automatic aavs,Apply for Octopus Automatic Add-Value Service,2136,35
how I can apply aavs through  internet banking,Apply for Octopus Automatic Add-Value Service,291,35
add a new octopus card for service,Apply for Octopus Automatic Add-Value Service,2439,35
how can i apply aavs in internet banking once i have logged in,Apply for Octopus Automatic Add-Value Service,1404,35
I apply for octopus aavs,Apply for Octopus Automatic Add-Value Service,2437,35
how to apply octopus aavs service via internet banking,Apply for Octopus Automatic Add-Value Service,677,35
i need aavs,Apply for Octopus Automatic Add-Value Service,1448,35
add it to octopus aavs aavs,Apply for Octopus Automatic Add-Value Service,261,35
apply aavs,Apply for Octopus Automatic Add-Value Service,2004,35
I register octopus card automatically add value function through internet banking,Apply for Octopus Automatic Add-Value Service,3464,35
"after log in, how to apply for octopus auto value supplement",Apply for Octopus Automatic Add-Value Service,1962,35
set octopus card aavs,Apply for Octopus Automatic Add-Value Service,3030,35
add choice of octopus aavs. do i need to apply somthing from octopus company,Apply for Octopus Automatic Add-Value Service,204,35
about octopus aavs plan to add extra octopus card. can i do it online? must visit hsbc branch?,Apply for Octopus Automatic Add-Value Service,4210,35
how to apply octopus auto added value,Apply for Octopus Automatic Add-Value Service,166,35
where is menu to add octopus aavs service to my signature card,Apply for Octopus Automatic Add-Value Service,3619,35
hello 3 I want to find how can aavs to my octopus card online,Apply for Octopus Automatic Add-Value Service for myself,822,47
know how to set up aavs for my octopus card,Apply for Octopus Automatic Add-Value Service for myself,2801,47
I already have aavs to one octopus card I want to do the same with my second octopus card,Apply for Octopus Automatic Add-Value Service for myself,3775,47
activate my octopus card for auto value add what can I do on hsbc website,Apply for Octopus Automatic Add-Value Service for myself,2447,47
how can I renew my aavs please,Apply for Octopus Automatic Add-Value Service for myself,3311,47
make my octopus card aavs automatic,Apply for Octopus Automatic Add-Value Service for myself,3457,47
apply my octopus auto value added service,Apply for Octopus Automatic Add-Value Service for myself,1778,47
how can i apply aavs for my octopus,Apply for Octopus Automatic Add-Value Service for myself,2446,47
add on value to my octopus card,Apply for Octopus Automatic Add-Value Service for myself,322,47
i am trying to connect my aavs to my card,Apply for Octopus Automatic Add-Value Service for myself,295,47
can I know how to apply aavs service for my octopus,Apply for Octopus Automatic Add-Value Service for myself,3827,47
apply auto value adding for my octopus card,Apply for Octopus Automatic Add-Value Service for myself,4021,47
how can I apply automatic value top up for my octopus card,Apply for Octopus Automatic Add-Value Service for myself,3743,47
arrange for auto value supplement for my octopus card,Apply for Octopus Automatic Add-Value Service for myself,1850,47
I have applied automatic add value for my octopus card,Apply for Octopus Automatic Add-Value Service for myself,3437,47
add my octopus to my signature card,Apply for Octopus Automatic Add-Value Service for myself,2799,47
i have cancelled it because i want to apply octopus for my new octopus card,Apply for Octopus Automatic Add-Value Service for myself,3054,47
my octopus card apply aavs service,Apply for Octopus Automatic Add-Value Service for myself,758,47
apply for aavs service to my octopus card,Apply for Octopus Automatic Add-Value Service for myself,3942,47
want arrange aavs service for my octopus how do i do please,Apply for Octopus Automatic Add-Value Service for myself,1428,47
I report my octopus lost want to change my aavs to link to my new octopus,Apply for Octopus Automatic Add-Value Service for myself,1780,47
"I lost my octopus card today, want to change aavs to my new octopus",Apply for Octopus Automatic Add-Value Service for myself,1069,47
how do i link my octopus card have my account for aavs,Apply for Octopus Automatic Add-Value Service for myself,2435,47
apply for aavs for my octopus card,Apply for Octopus Automatic Add-Value Service for myself,3425,47
how to set up aavs to my octopus card,Apply for Octopus Automatic Add-Value Service for myself,1175,47
apply for automatic adding value to my octopus card by using hsbc visa card,Apply for Octopus Automatic Add-Value Service for myself,2456,47
hsbc please help me to connect my new octopus card to my aavs,Apply for Octopus Automatic Add-Value Service for myself,1888,47
how do i adding more octopus candidate to my existing aavs,Apply for Octopus Automatic Add-Value Service for myself,1151,47
how can i set auto value adding for my octopus card,Apply for Octopus Automatic Add-Value Service for myself,2339,47
i tried to apply octopus aavs for my second octopus card,Apply for Octopus Automatic Add-Value Service for myself,1164,47
link another card one of my octopus card have my credit card for aavs,Apply for Octopus Automatic Add-Value Service for myself,3473,47
how can I set up automatic top up service for my octopus card,Apply for Octopus Automatic Add-Value Service for myself,2897,47
apply octopus aavs for my new octopus card,Apply for Octopus Automatic Add-Value Service for myself,2091,47
i am hsbc customer. i want to help my mom to apply octopus aavs card,Apply for Octopus Automatic Add-Value Service for others,2533,60
can i apply octopus aavs service for my family by e bank instead of submitting form by post,Apply for Octopus Automatic Add-Value Service for others,3702,60
my friend will like to link octopus card to my credit card via octopus aavs aavs,Apply for Octopus Automatic Add-Value Service for others,241,60
i am try to apply octopus value adding service on my credit card. octopus card is belong to my mom. how exactly should i apply,Apply for Octopus Automatic Add-Value Service for others,997,60
use aavs for my girl's card who is more than three years old,Apply for Octopus Automatic Add-Value Service for others,1636,60
add my child octopus but were worried about when drop octopus,Apply for Octopus Automatic Add-Value Service for others,2974,60
use hsbc card a to apply octopus aavs for my son's octopus,Apply for Octopus Automatic Add-Value Service for others,4113,60
i want to apply additional octopus aavs for my wife my 2nd octopus,Apply for Octopus Automatic Add-Value Service for others,2793,60
add my wife to automatic octopus,Apply for Octopus Automatic Add-Value Service for others,751,60
"can i apply octopus aavs for my son""s octopus using my hsbc credit card",Apply for Octopus Automatic Add-Value Service for others,3510,60
cancel octopus aavs request that I apply earlier,Cancel Octopus Automatic Add-Value Service,554,49
delete one candidate from my octopus aavs should I still find octopus card company,Cancel Octopus Automatic Add-Value Service,2162,49
hsbc please cancel my octopus aavs aavs,Cancel Octopus Automatic Add-Value Service,2839,49
I want cancel octopus automatic aavs function on my hsbc credit card,Cancel Octopus Automatic Add-Value Service,254,49
cancel octopus aavs,Cancel Octopus Automatic Add-Value Service,201,49
how can I delete octopus aavs for a certain octopus card by  internet banking,Cancel Octopus Automatic Add-Value Service,943,49
how to cancel auto value supplement for my octopus card number 123444 2,Cancel Octopus Automatic Add-Value Service,4186,49
how I can cancel a set of automatic value supplement to my octopus card,Cancel Octopus Automatic Add-Value Service,3338,49
hsbc please help me find 2 way to cancel my daughter's octopus aavs service,Cancel Octopus Automatic Add-Value Service,3093,49
how can I cancel automatic value add to octopys card,Cancel Octopus Automatic Add-Value Service,4116,49
end automatic octopus card aavs function,Cancel Octopus Automatic Add-Value Service,3598,49
cancel one of octopus aavs service,Cancel Octopus Automatic Add-Value Service,501,49
how cancel aavs for octopus card,Cancel Octopus Automatic Add-Value Service,227,49
how to cancel octopus aavs instruction,Cancel Octopus Automatic Add-Value Service,2770,49
cancel my octopus aavs service,Cancel Octopus Automatic Add-Value Service,1959,49
i want to cancel my instruction to aavs to my octopus card,Cancel Octopus Automatic Add-Value Service,1582,49
cancel my octopus aavs from my hsbc credit card,Cancel Octopus Automatic Add-Value Service,2496,49
cancel octopus aavs as I plan to buy a new octopus card,Cancel Octopus Automatic Add-Value Service,411,49
how to cancel aavs aavs,Cancel Octopus Automatic Add-Value Service,1218,49
how to cancel octopus aavs,Cancel Octopus Automatic Add-Value Service,2777,49
cancel my octopus automatic aavs service aavs for existing visacard,Cancel Octopus Automatic Add-Value Service,1975,49
"cancel my octopus  automatic plan, what can i do",Cancel Octopus Automatic Add-Value Service,79,49
I want to ask how to stop octopus aavs service,Cancel Octopus Automatic Add-Value Service,595,49
cancel my octopus aavs,Cancel Octopus Automatic Add-Value Service,162,49
how do I stop aavs to my octopus card,Cancel Octopus Automatic Add-Value Service,2512,49
cancel automatic value supplement service for octopus,Cancel Octopus Automatic Add-Value Service,703,49
how can i cancel octopus automatic aavs from my credit card,Cancel Octopus Automatic Add-Value Service,3709,49
how to cancel direct debit to octopus card,Cancel Octopus Automatic Add-Value Service,2495,49
how to cancel aavs to my octopus card please,Cancel Octopus Automatic Add-Value Service,1269,49
cancel my octopus card aavs add in a new octopus,Cancel Octopus Automatic Add-Value Service,510,49
can i cancel my octopus aavs for octopus card,Cancel Octopus Automatic Add-Value Service,3644,49
how do I deactivate my link from my visa card to octopus octopus aavs,Cancel Octopus Automatic Add-Value Service,502,49
my application for octopus aavs with rejection,Check the status of Octopus AAVS,4292,37
i submit application for octopus aavs month ago but i have not gotten any notification yet,Check the status of Octopus AAVS,1361,37
see is my old octopus still link to my visacard for aavs,Check the status of Octopus AAVS,4011,37
i want to enquire about application submit for octopus aavs,Check the status of Octopus AAVS,4,37
unable to locate apply now in aavs octopus aavs webpage,Check the status of Octopus AAVS,2005,37
of why my octopus can't aavs automatic,Check the status of Octopus AAVS,1715,37
i can't register my new octopus card for automatic aavs via internet banking,Check the status of Octopus AAVS,2014,37
for octopus aavs for primary cardholder no octopus aavs is currently link to hsbc credit card,Check the status of Octopus AAVS,87,37
i see octopus aavs service is activated online but is not working,Check the status of Octopus AAVS,888,37
want to confirm whether my octopus card num an aavs service is valid,Check the status of Octopus AAVS,2786,37
i apply octopus aavs get a failure notice from hsbc today,Check the status of Octopus AAVS,65,37
sea i have set up octopus aavs but i still have not receive spending rebate,Check the status of Octopus AAVS,2068,37
resend octopus auto value add confirmation,Check the status of Octopus AAVS,740,37
for octopus aavs for other candidate no octopus aavs is currently link to hsbc credit card,Check the status of Octopus AAVS,3597,37
know whether my application for octopus automatic aavs function have approved or not,Check the status of Octopus AAVS,2420,37
check octopus aavs application status from hsbc credit card,Check the status of Octopus AAVS,130,37
octopus aavs webpage is not working ref hours 234,Check the status of Octopus AAVS,29,37
why my application of octopus automatic added value still pending,Check the status of Octopus AAVS,873,37
enquire about application submit for octopus automatic add value,Check the status of Octopus AAVS,1740,37
check advertisement of octopus auto adding value service,Check the status of Octopus AAVS,323,37
i submit wrong octopus card aavs,Check the status of Octopus AAVS,1122,37
i have set up octopus aavs but i still have not receive spending rebate,Check the status of Octopus AAVS,933,37
hello is it possible for you to confirm if my octopus auto aavs is activated,Check the status of Octopus AAVS,1165,37
check octopus aavs application status from my credit card,Check the status of Octopus AAVS,1042,37
i want to change octopus aavs service to hsbc but currently with hang seng bank,Edit the credit card linked to Octopus Automatic Add-Value Service,4130,65
change to hsbc primary card for octopus aavs,Edit the credit card linked to Octopus Automatic Add-Value Service,2857,65
"if existing octopus have aavs, but visacard is not valid. how can i link a new visa for aavs to same octopus",Edit the credit card linked to Octopus Automatic Add-Value Service,1710,65
since i have change credit card i will need change my octopus aavs as,Edit the credit card linked to Octopus Automatic Add-Value Service for myself,1652,36
change credit card for aavs on my octopus,Edit the credit card linked to Octopus Automatic Add-Value Service for myself,2039,36
how can i change my octopus auto value add from one credit card to another card please,Edit the credit card linked to Octopus Automatic Add-Value Service for myself,30,36
how low should my balance on octopus fall before automatic supplement value is triggered,"I've registered Octopus Automatic Add-Value Service, why does it not work",3715,48
i applied octopus aavs last week. it seems like it is approved but my octopus card is not adding value automatically,"I've registered Octopus Automatic Add-Value Service, why does it not work",1109,48
my application for octopus aavs is approved but it is not working,"I've registered Octopus Automatic Add-Value Service, why does it not work",620,48
I have activated my octopus auto aavs link to signature card thru octopus app on 4th december I got success message I tried auto aavs today but not success,"I've registered Octopus Automatic Add-Value Service, why does it not work",686,48
I have just report my loss of octopus card to octopus,Report lost Octopus card,3651,18
just lost octopus card I want apply for stop auto charge service,Report lost Octopus card,1296,18
I loss octopus already report to stop octopus,Report lost Octopus card,1567,18
"just to know if i apply aavs for my octopus, what can i do if i lose my octopus card",Report lost Octopus card,733,18
once I apply for aavs what if my octopus lost,Report lost Octopus card,3046,18
I loss my octopuscard how can I stop auto supplement value,Report lost Octopus card,2088,18
I have just supplement my new octopus for aavs but need to delete already linked to octopus aavs as I lost it,Report lost Octopus card,3189,18
I reported to octopus my octopus card is lost yesterday,Report lost Octopus card,2331,18
i lost my octopus want to cancel auto top up apply having another octopus,Report lost Octopus card,2111,18
how to stop auto repeat load as i have lost my octopus,Report lost Octopus card,909,18
I lost that octopus card now I want to cancel aavs link to that octopus card,Report lost Octopus card,3806,18
i lose my octopus card want cancel octopus aavs for lose octopus card,Report lost Octopus card,1545,18
my octopus  have aavs I just found that I lost my octopus card,Report lost Octopus card,335,18
i lost my octopus. did report to octopus company,Report lost Octopus card,32,18
I lost my octopus card want to cancel auto add value service,Report lost Octopus card,3285,18
I lost octopus report loss to octopus  service,Report lost Octopus card,792,18
cancel octopus aavs for another candidate not me because octopus card have lost,Report lost Octopus card,3074,18
Can you please help me to cancel my octopus auto add on as i have lost my octopus card,Report lost Octopus card,2376,18
"hello a i have lost my octopus card, have reported to octopus",Report lost Octopus card,2009,18
i have just lost my octopus card which get auto i have reported loss,Report lost Octopus card,2236,18
I lost my octopus card I want to know how to cancel aavs,Report lost Octopus card,1807,18
I report to octopus hk I lost my octopus card 3pm,Report lost Octopus card,946,18
i have octopus aavs but i lost my octopus card,Report lost Octopus card,2754,18
I lost my octopus card want to cancel  value supplement service,Report lost Octopus card,362,18
i recently lost octopus which is link to a credit card with auto aavs service,Report lost Octopus card,3523,18
report lose aavs octopus card,Report lost Octopus card,524,18
I have some pm question. Want to contact the pam group ,How to contact PayMe Customer Services,3829,25
I want to talk to staff for my pm account ,How to contact PayMe Customer Services,2715,25
"If you cannot handle the question, please contact PayMe group ",How to contact PayMe Customer Services,2457,25
Which section can fix my page problem ,How to contact PayMe Customer Services,3581,25
No other methods whether I can contact Payme group ,How to contact PayMe Customer Services,2687,25
How can I pay my friend with Payme App ,How to pay with PayMe,1542,28
I would like to pay my friend by pm. Please tell me how to do it ,How to pay with PayMe,2508,28
Please provide steps to pay with pm my friend ,How to pay with PayMe,77,28
You can give me some suggestions about payment with payment ,How to pay with PayMe,3032,28
"My reward is wrong with choice varieties, can I change? ",Can I change my 'Rewards of Your Choice' spending categories,431,19
How to change the selected gifts ,Can I change my 'Rewards of Your Choice' spending categories,557,19
How can I update my hot Rewards of HSBC Choice ,Can I change my 'Rewards of Your Choice' spending categories,401,19
My choice change my gift cash ,Can I change my 'Rewards of Your Choice' spending categories,4225,19
With a variety of costs to earn extra gift cash ,Can I change my 'Rewards of Your Choice' spending categories,3508,19
I tried to transfer my credit card Rewards to Asian miles using HK Reward app ,Convert Asia Miles via Reward+ app,938,20
Can I use a mobile app to transfer the Reward cache to Asian miles ,Convert Asia Miles via Reward+ app,2503,20
Rewards Plus Link to My Asian Miles ,Convert Asia Miles via Reward+ app,2275,20
Join the reward cache certificate ,Register for RewardCash Certificate Scheme,495,59
Apply reward cache certificate ,Register for RewardCash Certificate Scheme,1508,59
But Changing the RewardCash Certificate I wanted. I'll never lose ,Register for RewardCash Certificate Scheme,807,59
How can I get the Rewardcash certificate ,Register for RewardCash Certificate Scheme,3405,59
What is the hot reward available options available ,Spending categories for 'Rewards of Your Choice',1610,50
Select the cost category of HSBC's Hot Rewards ,Spending categories for 'Rewards of Your Choice',390,50
Where I can find the details of 5 cost category for HSBC Choice's Hot Rewards ,Spending categories for 'Rewards of Your Choice',2048,50
What is the HSBC Card Hotline for the expiration of OK Voucher's use ,Check the expiry dates of RewardCash,594,63
I will try to figure out where my gift points will be inspected ,Check the expiry dates of RewardCash,830,63
I know any expiration date for Rewardcash ,Check the expiry dates of RewardCash,937,63
From my HK Jade account to a maximum of my HSBC UK account to the daily global transfer in GBP? ,What is the transfer limit for Global Transfers to my own selected HSBC accounts,1213,34
What is the daily global limit of GBP transfer to my own HSBC UK account ,What is the transfer limit for Global Transfers to my own selected HSBC accounts,874,34
"I would like to use global transfer to my self-titled account, what is the maximum amount of daily? ",What is the transfer limit for Global Transfers to my own selected HSBC accounts,2887,34
24-hour currency exchange is working ,What is the service hour for making a 24-hour foreign currency exchange,3910,42
What do hours start for the currency exchange ,What is the service hour for making a 24-hour foreign currency exchange,2260,42
Opening the hour for the currency exchange ,What is the service hour for making a 24-hour foreign currency exchange,4132,42
What is business time in line to buy GBP ,What is the service hour for making a 24-hour foreign currency exchange,1449,42
Want to know how much RMB can I change the USD per day? ,What is the amount limitation for 24 hour foreign currency exchange each time,3393,17
What is the maximum amount of RMB for conversion to HKD ,What is the amount limitation for 24 hour foreign currency exchange each time,3863,17
Do I have any limit for CAD conversion to HKT in my account? ,What is the amount limitation for 24 hour foreign currency exchange each time,3610,17
Learn a daily currency conversion limit ,What is the amount limitation for 24 hour foreign currency exchange each time,2084,17
Understand the Quick Transfer ,What is Quick Transfer,2882,29
What is Quick Transfer ,What is Quick Transfer,1815,29
What is Quick Transfer? ,What is Quick Transfer,3528,29
I would like to transfer SGD in my HSBC HK account to my HSBC Singapore Account ,How do I make a transfer,1356,6
I'm trying to make a local transfer in USD. ,How do I make a transfer,316,6
I tried to transfer to my RMB account in HK ,How do I make a transfer,2057,6
How do I transfer GBP to another HSBC GBP account from my account? ,How do I make a transfer,4204,6
Check where exactly the HSBC page with exchange rate? ,How can I check the foreign currency exchange rate via HSBC Hong Kong website,3176,30
Where can I find an exchange rate on the page? ,How can I check the foreign currency exchange rate via HSBC Hong Kong website,3315,30
Where can I find an exchange rate on the HSBC website? ,How can I check the foreign currency exchange rate via HSBC Hong Kong website,4000,30
If I have an immediate exchange rate on the HSBC site I can check ,How can I check the foreign currency exchange rate via HSBC Hong Kong website,2774,30
Where is the HDBC page where the exchange rate is located? ,How can I check the foreign currency exchange rate via HSBC Hong Kong website,1631,30
HSBC needs only your help for World Transfer to the 3rd party with the UK account ,How do I make a Global Transfer to a third party overseas HSBC account,650,23
My husbands want to make global transfer to the US HSBC account. ,How do I make a Global Transfer to a third party overseas HSBC account,968,23
I would like to make global transfer to third party payment in the HSBC account. ,How do I make a Global Transfer to a third party overseas HSBC account,1513,23
So i would like to transfer world transfers to someone else ,How do I make a Global Transfer to a third party overseas HSBC account,1387,23
How to buy jpy note ,How can I withdraw foreign currencies banknotes,3172,4
"If I want to exchange some Canada dollar notes, what should I do? ",How can I withdraw foreign currencies banknotes,2302,4
I would like to exchange Audi Notes ,How can I withdraw foreign currencies banknotes,2984,4
I'm going to Canada's exchange Cade cash next week ,How can I withdraw foreign currencies banknotes,1979,4
How do I know that I can register the global transfer? ,How can I check my FPS registrations in Personal Internet Banking,852,45
I have registered to FPS and don't know where to go for my identifier number ,How can I check my FPS registrations in Personal Internet Banking,1906,45
"Need my FPS identifier number, just registered ",How can I check my FPS registrations in Personal Internet Banking,4147,45
I don't want to set HSBC as the default bank account for FPS ,How can I change the linked account or default account of FPS in Personal Internet Banking,4090,33
"If I'm registered from the other bank, can you enter FPS? ",How can I change the linked account or default account of FPS in Personal Internet Banking,3751,33
I will soon demand the HSBC to remove the FPS default account ,How can I change the linked account or default account of FPS in Personal Internet Banking,3062,33
I would like to activate a new octopus card AAVs ,Activate the Octopus Automatic Add-Value Service,2467,24
"I will receive notification on my phone yesterday, asking me to activate my octopus auto top via octopus app ",Activate the Octopus Automatic Add-Value Service,1793,24
How I Activate Octopus Aves in Internet Banking ,Activate the Octopus Automatic Add-Value Service,3798,24
I wonder how to activate AAVs for my octopus card ,Activate the Octopus Automatic Add-Value Service,2723,24
Octopus Auto Activate AAVs Function ,Activate the Octopus Automatic Add-Value Service,1485,24
I want to change the Octopus Aves Service to HSBC but currently with the hang seng bank ,Edit the credit card linked to Octopus Automatic Add-Value Service,2078,65
Change to HSBC basic card for Octopus Aves ,Edit the credit card linked to Octopus Automatic Add-Value Service,1330,65
"If already contains Octopus Aves, but the Visacard is invalid. How can I link new visas to the same octopus AAV ",Edit the credit card linked to Octopus Automatic Add-Value Service,3616,65
I have changed the credit card and change my octopus Aways ,Edit the credit card linked to Octopus Automatic Add-Value Service for myself,2552,36
Change credit card for AAVs in my octopus ,Edit the credit card linked to Octopus Automatic Add-Value Service for myself,4185,36
I added my octopus auto value to another card from another card ,Edit the credit card linked to Octopus Automatic Add-Value Service for myself,1788,36
Octopus fall before automatic supplement value triggered ,"I've registered Octopus Automatic Add-Value Service, why does it not work",2613,48
I have applied Octopus Aves last week. It looks like it's approved but my octopus card is not automatically adding value ,"I've registered Octopus Automatic Add-Value Service, why does it not work",1005,48
My application was approved for Octopus Aves but it was not working ,"I've registered Octopus Automatic Add-Value Service, why does it not work",2513,48
I have activated my Octopus Auto Aves Link. ,"I've registered Octopus Automatic Add-Value Service, why does it not work",2602,48
Cancel rewardcash certificate ,De-register for RewardCash Certificate Scheme,3483,10
Withdraw from the Register Riverdcash certified program ,De-register for RewardCash Certificate Scheme,648,10
HSBC in the USA asks you to show copies of these global transfers ,How can I check my Global Transfer transactions in Personal Internet Banking,2838,64
How can I see the history of my global transfers ,How can I check my Global Transfer transactions in Personal Internet Banking,2571,64
Connect my city bank account to Payme. How do it ,How do I add an account to PayMe,1233,8
I am trying to connect my pam to my HKD save account ,How do I add an account to PayMe,3682,8
"And Quick Question, World Transfer Instant? ",How long does a Global Transfer take,3919,26
How much time will I take from my HSBC HK account to my HSBC Philippines account ,How long does a Global Transfer take,2065,26
As well. If it adds my account to the global transfer it will instantly affect ,How long does a Global Transfer take,2966,26
"Comparing 2 method that transfer funds, is it more urgent to global transfer? ",How long does a Global Transfer take,1603,26
Hang the fast payment system to support fang bank ,How to check the participants in FPS,1769,3
Receive payment sent by payment. How I grow the corresponding limit ,How to increase sending or receiving limit for my PayMe,1971,69
How to increase the transfer of transfer to the account limit in payment ,How to increase sending or receiving limit for my PayMe,3587,69
My friend will pay a large amount of 123 by Payme. I will increase the limit of receiving ,How to increase sending or receiving limit for my PayMe,840,69
My page account top up limit is low. Please help me to increase it ,How to increase top up limit for my PayMe,2648,0
How to increase the upper limit of my pam account ,How to increase top up limit for my PayMe,2250,0
How long will the reward cache take for receipt to be processed ,I don't receive my vouchers / redemption letter,498,51
I'm waiting to receive the saga gift coupon I apply weeks ago. ,I don't receive my vouchers / redemption letter,2740,51
I used the Reward cache to redeem the park shop coupon. How long will it take me to post mail ,I don't receive my vouchers / redemption letter,864,51
I have not redeemed my credit card reward points last week but has not yet received shop coupon ,I don't receive my vouchers / redemption letter,3037,51
I'm on the reward + webpage. I do not know how to redeem the cash coupon. How would you like to log in? ,Redeem vouchers / gifts via Reward+ RewardCash e-Shop,2227,68
How can I redeem the coupon using the reward + ,Redeem vouchers / gifts via Reward+ RewardCash e-Shop,3761,68
Redeem the Maxim Molap by Rewards App but does not know how ,Redeem vouchers / gifts via Reward+ RewardCash e-Shop,2589,68
Please let me know how to redeem Jade account Easter cake with Rewards App ,Redeem vouchers / gifts via Reward+ RewardCash e-Shop,617,68
Why pay my visa card? ,What types of credit cards can I add to PayMe,3747,14
Confirm that all HK credit card can be added to payment ,What types of credit cards can I add to PayMe,4275,14
Can I use the other inter-bank credit card at Payme ,What types of credit cards can I add to PayMe,3803,14
You can add inter-bank credit card payment ,What types of credit cards can I add to PayMe,150,14
Check the maximum limit of payment before using this ,What's the maximum limit for my PayMe,2567,27
Say I can use global transfer to my China RMB account ,Which currencies does Global Transfers support,2486,16
I would like to use Global Transfer to send CNY to Shenzhen from HK ,Which currencies does Global Transfers support,4163,16
